date,open,high,low,close,volume,ret1,ret_lag_1,ret_lag_2,ret_lag_3,ret_lag_5,ret_lag_10,ema_2,ema_diff_2,ema_100,ema_diff_100,ema_5,ema_diff_5,ema_80,ema_diff_80,ema_20,ema_diff_20,tr,atr14,vol_12,vol_48,hour_sin,hour_cos,dow_sin,dow_cos,regime,future_close,future_ret
2025-11-23 00:00:00,84739.75,85173.38,84667.57,85173.37,11.48248,0.00512,-0.00078,-0.0006,-0.00194,0.00432,0.00106,85039.92818,-133.44182,84580.09537,-593.27463,84928.61237,-244.75763,84530.91685,-642.45315,84722.11967,-451.25033,505.81,532.09429,0.00214,0.00198,0.0,1.0,-0.78183,0.62349,chop,85874.0,0.00823
2025-11-23 00:15:00,85173.37,85316.48,84975.81,85067.88,12.80506,-0.00124,0.00512,-0.00078,-0.0006,-0.00113,0.00016,85058.56273,-9.31727,84589.75447,-478.12553,84975.03491,-92.84509,84544.1752,-523.7048,84755.04922,-312.83078,340.67,436.41571,0.00221,0.00199,0.0654,0.99786,-0.78183,0.62349,chop,85838.34,0.00906
2025-11-23 00:30:00,85067.88,85154.52,84917.46,84995.36,7.81989,-0.00085,-0.00124,0.00512,-0.00078,-0.00194,0.0022,85016.42758,21.06758,84597.78626,-397.57374,84981.80994,-13.55006,84555.31556,-440.04444,84777.93597,-217.42403,237.06,403.74214,0.00226,0.002,0.13053,0.99144,-0.78183,0.62349,chop,86104.63,0.01305
2025-11-23 00:45:00,84989.42,85129.38,84893.21,84961.27,5.40768,-0.0004,-0.00085,-0.00124,0.00512,-0.0006,0.00036,84979.65586,18.38586,84604.98396,-356.28604,84974.96329,13.69329,84565.33913,-395.93087,84795.39635,-165.87365,236.17,407.87214,0.00227,0.00199,0.19509,0.98079,-0.78183,0.62349,chop,86172.87,0.01426
2025-11-23 01:00:00,84971.74,85344.29,84965.09,85335.99,8.50057,0.00441,-0.0004,-0.00085,-0.00124,-0.00078,0.00147,85217.21195,-118.77805,84619.45933,-716.53067,85095.30553,-240.68447,84584.36755,-751.62245,84846.88146,-489.10854,383.02,424.47429,0.0025,0.00205,0.25882,0.96593,-0.78183,0.62349,chop,86000.33,0.00778
2025-11-23 01:15:00,85333.42,173384.88,85299.49,85523.24,15.9959,0.00219,0.00441,-0.0004,-0.00085,0.00512,0.00432,85421.23065,-102.00935,84637.35597,-885.88403,85237.95035,-285.28965,84607.54958,-915.69042,84911.29656,-611.94344,88085.39,6659.62143,0.00253,0.00202,0.32144,0.94693,-0.78183,0.62349,chop,85886.58,0.00425
2025-11-23 01:30:00,85530.39,89750.8,85472.11,85861.31,11.91576,0.00395,0.00219,0.00441,-0.0004,-0.00124,-0.00113,85714.61688,-146.69312,84661.59269,-1199.71731,85445.7369,-415.5731,84638.50663,-1222.80337,85001.77403,-859.53597,4278.69,6942.45071,0.00268,0.00209,0.38268,0.92388,-0.78183,0.62349,chop,85936.66,0.00088
2025-11-23 01:45:00,85861.32,86309.02,85735.57,85874.0,13.85528,0.00015,0.00395,0.00219,0.00441,-0.00085,-0.00194,85820.87229,-53.12771,84685.60075,-1188.39925,85588.49127,-285.50873,84669.01264,-1204.98736,85084.84317,-789.15683,573.45,6972.92786,0.00249,0.00209,0.44229,0.89687,-0.78183,0.62349,chop,86093.18,0.00255
2025-11-23 02:00:00,85879.83,86600.01,85701.27,85838.34,12.83762,-0.00042,0.00015,0.00395,0.00219,-0.0004,-0.0006,85832.51743,-5.82257,84708.42727,-1129.91273,85671.77418,-166.56582,84697.88492,-1140.45508,85156.60477,-681.73523,898.74,6995.84429,0.00244,0.00196,0.5,0.86603,-0.78183,0.62349,chop,86308.54,0.00548
2025-11-23 02:15:00,85838.33,86131.41,85654.16,86104.63,7.41016,0.0031,-0.00042,0.00015,0.00395,0.00441,-0.00078,86013.92581,-90.70419,84736.07485,-1368.55515,85816.05945,-288.57055,84732.61936,-1372.01064,85246.89289,-857.73711,477.25,6985.03143,0.00236,0.00198,0.55557,0.83147,-0.78183,0.62349,chop,86449.76,0.00401
2025-11-23 02:30:00,86042.62,86349.24,85902.46,86172.87,10.92051,0.00079,0.0031,-0.00042,0.00015,0.00219,0.00512,86119.8886,-52.9814,84764.52624,-1408.34376,85934.9963,-237.8737,84768.18111,-1404.68889,85335.08119,-837.78881,446.78,6986.89857,0.0023,0.00195,0.60876,0.79335,-0.78183,0.62349,chop,86504.73,0.00385
2025-11-23 02:45:00,86172.87,86600.01,85976.45,86000.33,10.90917,-0.002,0.00079,0.0031,-0.00042,0.00395,-0.00124,86040.18287,39.85287,84788.9976,-1211.3324,85956.7742,-43.5558,84798.60454,-1201.72546,85398.43822,-601.89178,623.56,6976.67929,0.00242,0.00198,0.65935,0.75184,-0.78183,0.62349,chop,86565.09,0.00657
2025-11-23 03:00:00,86000.34,86098.16,85849.38,85886.58,11.62942,-0.00132,-0.002,0.00079,0.0031,0.00015,-0.00085,85937.78096,51.20096,84810.73191,-1075.84809,85933.37613,46.79613,84825.46813,-1061.11187,85444.92791,-441.65209,248.78,6962.83571,0.00219,0.00199,0.70711,0.70711,-0.78183,0.62349,chop,86548.2,0.0077
2025-11-23 03:15:00,85886.57,85945.25,85820.68,85936.66,11.01305,0.00058,-0.00132,-0.002,0.00079,-0.00042,-0.0004,85937.03365,0.37365,84833.02751,-1103.63249,85934.47076,-2.18924,84852.90497,-1083.75503,85491.75954,-444.90046,124.57,6961.42429,0.0021,0.00199,0.75184,0.65935,-0.78183,0.62349,chop,86452.3,0.006
2025-11-23 03:30:00,85945.05,86481.98,85899.74,86093.18,12.68242,0.00182,0.00058,-0.00132,-0.002,0.0031,0.00441,86041.13122,-52.04878,84857.98103,-1235.19897,85987.37384,-105.80616,84883.52904,-1209.65096,85549.03768,-544.14232,582.24,6966.88357,0.00205,0.0019,0.79335,0.60876,-0.78183,0.62349,chop,86235.54,0.00165
2025-11-23 03:45:00,86076.56,86309.02,86002.0,86308.54,12.55637,0.0025,0.00182,0.00058,-0.00132,0.00079,0.00219,86219.40374,-89.13626,84886.70497,-1421.83503,86094.42922,-214.11078,84918.7145,-1389.8255,85621.37123,-687.16877,307.02,6964.48,0.00203,0.00191,0.83147,0.55557,-0.78183,0.62349,chop,86052.86,-0.00296
2025-11-23 04:00:00,86308.54,86509.7,86099.3,86449.76,11.67168,0.00164,0.0025,0.00182,0.00058,-0.002,0.00395,86372.97458,-76.78542,84917.65655,-1532.10345,86212.87282,-236.88718,84956.51809,-1493.24191,85700.2654,-749.4946,410.4,6976.86143,0.00179,0.00186,0.86603,0.5,-0.78183,0.62349,chop,86342.09,-0.00125
2025-11-23 04:15:00,86449.75,86842.0,86380.0,86504.73,14.51562,0.00064,0.00164,0.0025,0.00182,-0.00132,0.00015,86460.81153,-43.91847,84949.08375,-1555.64625,86310.15854,-194.57146,84994.74554,-1509.98446,85776.88108,-727.84892,462.0,6992.99214,0.00176,0.00186,0.89687,0.44229,-0.78183,0.62349,chop,86287.36,-0.00251
2025-11-23 04:30:00,86502.0,86614.97,85836.86,86565.09,7.55666,0.0007,0.00064,0.00164,0.0025,0.00058,-0.00042,86530.33051,-34.75949,84981.08387,-1584.00613,86395.1357,-169.9543,85033.51948,-1531.57052,85851.94859,-713.14141,778.11,7021.21286,0.00148,0.00184,0.92388,0.38268,-0.78183,0.62349,chop,86164.94,-0.00462
2025-11-23 04:45:00,86565.1,86678.1,86503.19,86548.2,8.71156,-0.0002,0.0007,0.00064,0.00164,0.00182,0.0031,86542.2435,-5.9565,85012.11588,-1536.08412,86446.15713,-102.04287,85070.919,-1477.281,85918.25825,-629.94175,174.91,741.89286,0.0015,0.00182,0.94693,0.32144,-0.78183,0.62349,trend,86025.45,-0.00604
2025-11-23 05:00:00,86548.2,86750.88,86376.68,86452.3,8.08176,-0.00111,-0.0002,0.0007,0.00064,0.0025,0.00079,86482.28117,29.98117,85040.63437,-1411.66563,86448.20475,-4.09525,85105.02717,-1347.27283,85969.11937,-483.18063,374.2,463.00071,0.00155,0.0018,0.96593,0.25882,-0.78183,0.62349,trend,85880.01,-0.00662
2025-11-23 05:15:00,86441.15,86446.82,86235.54,86235.54,3.25198,-0.00251,-0.00111,-0.0002,0.0007,0.00164,-0.002,86317.78706,82.24706,85064.29587,-1171.24413,86377.3165,141.7765,85132.94107,-1102.59893,85994.49276,-241.04724,211.28,437.13143,0.00157,0.00183,0.98079,0.19509,-0.78183,0.62349,trend,85866.88,-0.00428
2025-11-23 05:30:00,86238.54,86427.23,86023.17,86052.86,6.93838,-0.00212,-0.00251,-0.00111,-0.0002,0.00064,-0.00132,86141.16902,88.30902,85083.8714,-968.9886,86269.16434,216.30434,85155.65512,-897.20488,86000.05155,-52.80845,404.06,401.79714,0.00168,0.00185,0.99144,0.13053,-0.78183,0.62349,trend,85521.49,-0.00617
2025-11-23 05:45:00,86052.86,86352.96,86037.65,86342.09,6.6508,0.00336,-0.00212,-0.00251,-0.00111,0.0007,0.00058,86275.11634,-66.97366,85108.78662,-1233.30338,86293.47289,-48.61711,85184.94981,-1157.14019,86032.62664,-309.46336,315.31,390.23,0.00184,0.0019,0.99786,0.0654,-0.78183,0.62349,trend,85703.52,-0.0074
2025-11-23 06:00:00,86349.83,86492.91,86270.0,86287.36,10.76488,-0.00063,0.00336,-0.00212,-0.00251,-0.0002,0.00182,86283.27878,-4.08122,85132.1247,-1155.2353,86291.43526,4.07526,85212.16981,-1075.19019,86056.88696,-230.47304,222.91,374.23929,0.00179,0.00191,1.0,0.0,-0.78183,0.62349,trend,85785.19,-0.00582
2025-11-23 06:15:00,86287.35,86306.61,86083.07,86164.94,8.7289,-0.00142,-0.00063,0.00336,-0.00212,-0.00111,0.0025,86204.38626,39.44626,85152.57649,-1012.36351,86249.27017,84.33017,85235.695,-929.245,86067.17772,-97.76228,223.54,345.66643,0.00187,0.00192,0.99786,-0.0654,-0.78183,0.62349,trend,86007.24,-0.00183
2025-11-23 06:30:00,86164.94,86176.35,85853.78,86025.45,7.39832,-0.00162,-0.00142,-0.00063,0.00336,-0.00251,0.00164,86085.09542,59.64542,85169.86112,-855.58888,86174.66345,149.21345,85255.19512,-770.25488,86063.20365,37.75365,322.57,350.93714,0.00186,0.00194,0.99144,-0.13053,-0.78183,0.62349,trend,85974.16,-0.0006
2025-11-23 06:45:00,86025.44,86101.23,85875.31,85880.01,10.06842,-0.00169,-0.00162,-0.00142,-0.00063,-0.00212,0.00064,85948.37181,68.36181,85183.92347,-696.08653,86076.44563,196.43563,85270.62265,-609.38735,86045.75664,165.74664,225.92,358.17643,0.00173,0.00196,0.98079,-0.19509,-0.78183,0.62349,trend,85872.42,-9e-05
2025-11-23 07:00:00,85880.01,85909.0,85619.99,85866.88,8.07693,-0.00015,-0.00169,-0.00162,-0.00142,0.00336,0.0007,85894.04394,27.16394,85197.44736,-669.43264,86006.59042,139.71042,85285.34506,-581.53494,86028.72077,161.84077,289.01,337.23143,0.00161,0.00196,0.96593,-0.25882,-0.78183,0.62349,trend,86145.59,0.00325
2025-11-23 07:15:00,85866.87,85887.59,85420.0,85521.49,14.3933,-0.00402,-0.00015,-0.00169,-0.00162,-0.00063,-0.0002,85645.67465,124.18465,85203.86405,-317.62595,85844.89028,323.40028,85291.1758,-230.3142,85980.41308,458.92308,467.59,348.70071,0.00184,0.00205,0.94693,-0.32144,-0.78183,0.62349,trend,86232.56,0.00831
2025-11-23 07:30:00,85522.66,85722.77,85464.15,85703.52,7.67894,0.00213,-0.00402,-0.00015,-0.00169,-0.00142,-0.00111,85684.23822,-19.28178,85213.75823,-489.76177,85797.76685,94.24685,85301.35713,-402.16287,85954.04231,250.52231,258.62,337.85929,0.00199,0.00206,0.92388,-0.38268,-0.78183,0.62349,trend,86161.43,0.00534
2025-11-23 07:45:00,85703.52,85938.34,85638.89,85785.19,9.77122,0.00095,0.00213,-0.00402,-0.00015,-0.00162,-0.00251,85751.53941,-33.65059,85225.07371,-560.11629,85793.57457,8.38457,85313.30362,-471.88638,85937.96114,152.77114,299.45,326.24857,0.00205,0.00207,0.89687,-0.44229,-0.78183,0.62349,trend,86448.02,0.00773
2025-11-23 08:00:00,85791.01,86050.59,85773.77,86007.24,4.77606,0.00259,0.00095,0.00213,-0.00402,-0.00169,-0.00212,85922.00647,-85.23353,85240.56215,-766.67785,85864.79638,-142.44362,85330.43786,-676.80214,85944.55912,-62.68088,276.82,290.44214,0.00226,0.00208,0.86603,-0.5,-0.78183,0.62349,trend,86393.03,0.00449
2025-11-23 08:15:00,86007.23,86161.3,85952.54,85974.16,7.32551,-0.00038,0.00259,0.00095,0.00213,-0.00015,0.00336,85956.77549,-17.38451,85255.08884,-719.07116,85901.25092,-72.90908,85346.33223,-627.82777,85947.37825,-26.78175,208.76,292.86,0.00216,0.00208,0.83147,-0.55557,-0.78183,0.62349,trend,86285.71,0.00362
2025-11-23 08:30:00,85988.88,86021.99,85850.0,85872.42,6.15041,-0.00118,-0.00038,0.00259,0.00095,-0.00402,-0.00063,85900.5385,28.1185,85267.31322,-605.10678,85891.64061,19.22061,85359.32205,-513.09795,85940.23937,67.81937,171.99,278.41643,0.0021,0.00201,0.79335,-0.60876,-0.78183,0.62349,trend,86184.24,0.00363
2025-11-23 08:45:00,85872.41,86186.68,85864.43,86145.59,7.03432,0.00318,-0.00118,-0.00038,0.00259,0.00213,-0.00142,86063.90617,-81.68383,85284.70484,-860.88516,85976.29041,-169.29959,85378.73607,-766.85393,85959.79658,-185.79342,322.25,286.34286,0.00208,0.00205,0.75184,-0.65935,-0.78183,0.62349,trend,86224.01,0.00091
2025-11-23 09:00:00,86137.19,86232.56,86080.02,86232.56,5.10099,0.00101,0.00318,-0.00118,-0.00038,0.00095,-0.00162,86176.34206,-56.21794,85303.47425,-929.08575,86061.71361,-170.84639,85399.81815,-832.74185,85985.77404,-246.78596,152.54,268.37714,0.0021,0.00202,0.70711,-0.70711,-0.78183,0.62349,trend,86065.63,-0.00194
2025-11-23 09:15:00,86232.57,86250.0,86106.56,86161.43,3.15017,-0.00082,0.00101,0.00318,-0.00118,0.00259,-0.00169,86166.40069,4.97069,85320.46347,-840.96653,86094.9524,-66.4776,85418.62338,-742.80662,86002.50318,-158.92682,143.44,256.10071,0.00207,0.00203,0.65935,-0.75184,-0.78183,0.62349,trend,85945.94,-0.0025
2025-11-23 09:30:00,86191.18,86465.23,86110.6,86448.02,8.266,0.00333,-0.00082,0.00101,0.00318,-0.00038,-0.00015,86354.1469,-93.8731,85342.79132,-1105.22868,86212.6416,-235.3784,85444.04058,-1003.97942,86044.93336,-403.08664,354.63,265.50929,0.00221,0.00207,0.60876,-0.79335,-0.78183,0.62349,trend,86046.46,-0.00465
2025-11-23 09:45:00,86448.02,86448.03,86322.03,86393.03,4.27631,-0.00064,0.00333,-0.00082,0.00101,-0.00118,-0.00402,86380.06897,-12.96103,85363.58813,-1029.44187,86272.77107,-120.25893,85467.47242,-925.55758,86078.08542,-314.94458,126.0,258.54214,0.00214,0.00208,0.55557,-0.83147,-0.78183,0.62349,trend,86256.38,-0.00158
2025-11-23 10:00:00,86393.03,86438.08,86233.32,86285.71,6.34795,-0.00124,-0.00064,0.00333,-0.00082,0.00318,0.00213,86317.16299,31.45299,85381.84797,-903.86203,86277.08405,-8.62595,85487.67581,-798.03419,86097.85919,-187.85081,204.76,250.12714,0.00219,0.00208,0.5,-0.86603,-0.78183,0.62349,trend,86331.27,0.00053
2025-11-23 10:15:00,86275.73,86357.77,86157.69,86184.24,5.08803,-0.00118,-0.00124,-0.00064,0.00333,0.00101,0.00095,86228.54766,44.30766,85397.73692,-786.50308,86246.13603,61.89603,85504.87493,-679.36507,86106.08593,-78.15407,200.08,248.28143,0.00178,0.00209,0.44229,-0.89687,-0.78183,0.62349,trend,86584.78,0.00465
2025-11-23 10:30:00,86164.73,86317.3,86100.0,86224.01,4.14994,0.00046,-0.00118,-0.00124,-0.00064,-0.00082,0.00259,86225.52255,1.51255,85414.09876,-809.91124,86238.76069,14.75069,85522.63135,-701.37865,86117.31679,-106.69321,217.3,243.15929,0.00172,0.00208,0.38268,-0.92388,-0.78183,0.62349,trend,86768.35,0.00631
2025-11-23 10:45:00,86224.01,86274.2,86065.1,86065.63,6.58265,-0.00184,0.00046,-0.00118,-0.00124,0.00333,-0.00038,86118.92752,53.29752,85427.00037,-638.62963,86181.05046,115.42046,85536.03872,-529.59128,86112.39424,46.76424,209.1,224.69571,0.00184,0.00202,0.32144,-0.94693,-0.78183,0.62349,trend,86610.38,0.00633
2025-11-23 11:00:00,86066.24,86066.24,85839.34,85945.94,7.35998,-0.00139,-0.00184,0.00046,-0.00118,-0.00064,-0.00118,86003.60251,57.66251,85437.2764,-508.6636,86102.68031,156.74031,85546.15974,-399.78026,86096.54146,150.60146,226.9,222.43,0.00174,0.00203,0.25882,-0.96593,-0.78183,0.62349,trend,86506.07,0.00652
2025-11-23 11:15:00,85945.94,86188.21,85883.55,86046.46,8.35419,0.00117,-0.00139,-0.00184,0.00046,-0.00124,0.00318,86032.17417,-14.28583,85449.33944,-597.12056,86083.9402,37.4802,85558.51284,-487.94716,86091.7718,45.3118,304.66,222.80214,0.00177,0.00201,0.19509,-0.98079,-0.78183,0.62349,trend,86356.98,0.00361
2025-11-23 11:30:00,86046.47,86269.47,86035.8,86256.38,6.32723,0.00244,0.00117,-0.00139,-0.00184,-0.00118,0.00101,86181.64472,-74.73528,85465.32044,-791.05956,86141.42014,-114.95986,85575.74412,-680.63588,86107.44877,-148.93123,233.67,219.72,0.00184,0.00203,0.13053,-0.99144,-0.78183,0.62349,trend,86464.0,0.00241
2025-11-23 11:45:00,86256.38,86414.02,86200.0,86331.27,9.10212,0.00087,0.00244,0.00117,-0.00139,0.00046,-0.00082,86281.39491,-49.87509,85482.46796,-848.80204,86204.70342,-126.56658,85594.39908,-736.87092,86128.76508,-202.50492,214.02,220.09571,0.00163,0.00202,0.0654,-0.99786,-0.78183,0.62349,trend,86707.98,0.00436
2025-11-23 12:00:00,86331.27,86600.0,86271.1,86584.78,10.00368,0.00294,0.00087,0.00244,0.00117,-0.00184,0.00333,86483.65164,-101.12836,85504.29592,-1080.48408,86331.39562,-253.38438,85618.85293,-965.92707,86172.19507,-412.58493,328.9,231.30357,0.00181,0.00193,0.0,-1.0,-0.78183,0.62349,trend,86913.02,0.00379
2025-11-23 12:15:00,86584.78,86913.0,86584.78,86768.35,8.46808,0.00212,0.00294,0.00087,0.00244,-0.00139,-0.00064,86673.45055,-94.89945,85529.32669,-1239.02331,86477.04708,-291.30292,85647.23558,-1121.11442,86228.97173,-539.37827,328.22,231.73,0.00183,0.00194,-0.0654,-0.99786,-0.78183,0.62349,trend,86820.35,0.0006
2025-11-23 12:30:00,86777.02,86853.09,86517.58,86610.38,11.44451,-0.00182,0.00212,0.00294,0.00087,0.00117,-0.00124,86631.40352,21.02352,85550.73369,-1059.64631,86521.49138,-88.88862,85671.01692,-939.36308,86265.29633,-345.08367,335.51,244.79929,0.00173,0.00196,-0.13053,-0.99144,-0.78183,0.62349,trend,86795.42,0.00214
2025-11-23 12:45:00,86596.77,86682.44,86452.54,86506.07,8.64936,-0.0012,-0.00182,0.00212,0.00294,0.00244,-0.00118,86547.84784,41.77784,85569.65124,-936.41876,86516.35092,10.28092,85691.63552,-814.43448,86288.22715,-217.84285,229.9,250.975,0.00176,0.00197,-0.19509,-0.98079,-0.78183,0.62349,trend,86770.32,0.00305
2025-11-23 13:00:00,86530.04,86752.0,86326.81,86356.98,10.74889,-0.00172,-0.0012,-0.00182,0.00212,0.00087,0.00046,86420.60261,63.62261,85585.24191,-771.73809,86463.22728,106.24728,85708.06377,-648.91623,86294.77504,-62.20496,425.19,256.015,0.0018,0.0019,-0.25882,-0.96593,-0.78183,0.62349,trend,86544.8,0.00217
2025-11-23 13:15:00,86351.42,86617.29,86351.42,86464.0,7.69161,0.00124,-0.00172,-0.0012,-0.00182,0.00294,-0.00184,86449.5342,-14.4658,85602.64306,-861.35694,86463.48485,-0.51515,85726.72887,-737.27113,86310.8917,-153.1083,265.87,266.00571,0.00179,0.00188,-0.32144,-0.94693,-0.78183,0.62349,trend,86712.01,0.00287
2025-11-23 13:30:00,86475.23,86731.64,86435.17,86707.98,6.70071,0.00282,0.00124,-0.00172,-0.0012,0.00212,-0.00139,86621.8314,-86.1486,85624.53092,-1083.44908,86544.98324,-162.99676,85750.95729,-957.02271,86348.70964,-359.27036,296.47,272.55643,0.00193,0.00184,-0.38268,-0.92388,-0.78183,0.62349,trend,86686.55,-0.00025
2025-11-23 13:45:00,86707.98,86920.0,86663.34,86913.02,9.17519,0.00236,0.00282,0.00124,-0.00172,-0.00182,0.00117,86815.95713,-97.06287,85650.04556,-1262.97444,86667.66216,-245.35784,85779.6502,-1133.3698,86402.45348,-510.56652,256.66,276.59786,0.00186,0.00187,-0.44229,-0.89687,-0.78183,0.62349,trend,86997.23,0.00097
2025-11-23 14:00:00,86928.31,87372.89,86773.0,86820.35,14.95552,-0.00107,0.00236,0.00282,0.00124,-0.0012,0.00244,86818.88571,-1.46429,85673.2199,-1147.1301,86718.55811,-101.79189,85805.34649,-1015.00351,86442.25315,-378.09685,599.89,303.92571,0.00182,0.00187,-0.5,-0.86603,-0.78183,0.62349,trend,87098.78,0.00321
2025-11-23 14:15:00,86819.01,86907.83,86619.73,86795.42,8.50385,-0.00029,-0.00107,0.00236,0.00282,-0.00172,0.00087,86803.2419,7.8219,85695.44169,-1099.97831,86744.17874,-51.24126,85829.79275,-965.62725,86475.88809,-319.53191,288.1,309.56857,0.00185,0.00183,-0.55557,-0.83147,-0.78183,0.62349,trend,87193.99,0.00459
2025-11-23 14:30:00,86789.87,86899.73,86655.29,86770.32,13.48256,-0.00029,-0.00029,-0.00107,0.00236,0.00124,0.00294,86781.29397,10.97397,85716.7264,-1053.5936,86752.89249,-17.42751,85853.01564,-917.30436,86503.92922,-266.39078,244.44,310.82143,0.00178,0.00182,-0.60876,-0.79335,-0.78183,0.62349,trend,87036.33,0.00307
2025-11-23 14:45:00,86777.21,86845.14,65250.0,86544.8,16.00297,-0.0026,-0.00029,-0.00029,-0.00107,0.00282,0.00212,86623.63132,78.83132,85733.1239,-811.6761,86683.52833,138.72833,85870.09674,-674.70326,86507.82168,-36.97832,21595.14,1831.57,0.00199,0.00184,-0.65935,-0.75184,-0.78183,0.62349,chop,87344.7,0.00924
2025-11-23 15:00:00,86555.67,86748.23,86394.67,86712.01,10.1787,0.00193,-0.0026,-0.00029,-0.00029,0.00236,-0.00182,86682.55044,-29.45956,85752.50778,-959.50222,86693.02222,-18.98778,85890.88472,-821.12528,86527.26818,-184.74182,353.56,1840.13357,0.00188,0.00185,-0.70711,-0.70711,-0.78183,0.62349,chop,86678.63,-0.00038
2025-11-23 15:15:00,86712.01,86807.14,86612.6,86686.55,8.68086,-0.00029,0.00193,-0.0026,-0.00029,-0.00107,-0.0012,86685.21681,-1.33319,85771.00367,-915.54633,86690.86481,4.31481,85910.53078,-776.01922,86542.43788,-144.11212,194.54,1838.74214,0.00177,0.00185,-0.75184,-0.65935,-0.78183,0.62349,chop,86710.69,0.00028
2025-11-23 15:30:00,86692.61,87046.0,86668.0,86997.23,10.21507,0.00358,-0.00029,0.00193,-0.0026,-0.00029,-0.00172,86893.2256,-104.0044,85795.28538,-1201.94462,86792.98654,-204.24346,85937.36286,-1059.86714,86585.75142,-411.47858,378.0,1842.24929,0.00197,0.0019,-0.79335,-0.60876,-0.78183,0.62349,chop,86872.09,-0.00144
2025-11-23 15:45:00,87007.69,87191.35,86916.21,87098.78,10.46594,0.00117,0.00358,-0.00029,0.00193,-0.00029,0.00124,87030.26187,-68.51813,85821.09715,-1277.68285,86894.91769,-203.86231,85966.03982,-1132.74018,86634.61128,-464.16872,275.14,1838.45786,0.00191,0.00187,-0.83147,-0.55557,-0.78183,0.62349,chop,86884.62,-0.00246
2025-11-23 16:00:00,87098.79,87444.56,87082.64,87193.99,13.38963,0.00109,0.00117,0.00358,-0.00029,-0.0026,0.00282,87139.41396,-54.57604,85848.28315,-1345.70685,86994.60846,-199.38154,85996.35958,-1197.63042,86687.88545,-506.10455,361.92,1840.34429,0.00177,0.00187,-0.86603,-0.5,-0.78183,0.62349,chop,86743.07,-0.00517
2025-11-23 16:15:00,87194.01,87200.0,86978.61,87036.33,10.02093,-0.00181,0.00109,0.00117,0.00358,0.00193,0.00236,87070.69132,34.36132,85871.80883,-1164.52117,87008.51564,-27.81436,86022.03786,-1014.29214,86721.07064,-315.25936,221.39,1839.73643,0.00192,0.00189,-0.89687,-0.44229,-0.78183,0.62349,chop,86798.68,-0.00273
2025-11-23 16:30:00,87043.24,87408.91,86947.21,87344.7,15.8537,0.00354,-0.00181,0.00109,0.00117,-0.00029,-0.00107,87253.36377,-91.33623,85900.97499,-1443.72501,87120.57709,-224.12291,86054.69619,-1290.00381,86780.46391,-564.23609,461.7,1842.34429,0.002,0.00195,-0.92388,-0.38268,-0.78183,0.62349,chop,86890.73,-0.0052
2025-11-23 16:45:00,87344.7,87344.7,20000.0,86678.63,15.54009,-0.00763,0.00354,-0.00181,0.00109,0.00358,-0.00029,86870.20792,191.57792,85916.3741,-762.2559,86973.2614,294.6314,86070.10196,-608.52804,86770.76545,92.13545,67344.7,6633.68929,0.00303,0.00225,-0.94693,-0.32144,-0.78183,0.62349,chop,87188.93,0.00589
2025-11-23 17:00:00,86678.64,86799.25,86517.13,86710.69,11.56643,0.00037,-0.00763,0.00354,-0.00181,0.00117,-0.00029,86763.86264,53.17264,85932.10313,-778.58687,86885.7376,175.0476,86085.91895,-624.77105,86765.04397,54.35397,282.12,6632.66429,0.00302,0.00224,-0.96593,-0.25882,-0.78183,0.62349,chop,86995.01,0.00328
2025-11-23 17:15:00,86710.69,86897.49,86570.0,86872.09,14.15708,0.00186,0.00037,-0.00763,0.00354,0.00109,-0.0026,86836.01421,-36.07579,85950.71673,-921.37327,86881.1884,9.0984,86105.33058,-766.75942,86775.23883,-96.85117,327.49,6637.72357,0.00307,0.00223,-0.98079,-0.19509,-0.78183,0.62349,chop,87239.59,0.00423
2025-11-23 17:30:00,86882.86,86957.45,86665.78,86884.62,7.22074,0.00014,0.00186,0.00037,-0.00763,-0.00181,0.00193,86868.41807,-16.20193,85969.20986,-915.41014,86882.33227,-2.28773,86124.57229,-760.04771,86785.65609,-98.96391,291.67,6615.70786,0.00307,0.0022,-0.99144,-0.13053,-0.78183,0.62349,chop,87460.56,0.00663
2025-11-23 17:45:00,86884.63,86884.63,86619.67,86743.07,9.73543,-0.00163,0.00014,0.00186,0.00037,0.00354,-0.00029,86784.85269,41.78269,85984.53383,-758.53617,86835.91151,92.84151,86139.84384,-603.22616,86781.60027,38.53027,264.96,6614.055,0.003,0.00217,-0.99786,-0.0654,-0.78183,0.62349,chop,87633.55,0.01027
2025-11-23 18:00:00,86763.45,86919.68,86724.78,86798.68,6.12646,0.00064,-0.00163,0.00014,0.00186,-0.00763,0.00358,86794.0709,-4.6091,86000.65553,-798.02447,86823.50101,24.82101,86156.1114,-642.5686,86783.22691,-15.45309,194.9,6610.51643,0.00296,0.00217,-1.0,-0.0,-0.78183,0.62349,chop,87324.07,0.00605
2025-11-23 18:15:00,86790.25,87169.41,86790.24,86890.73,6.83528,0.00106,0.00064,-0.00163,0.00014,0.00037,0.00117,86858.5103,-32.2197,86018.28077,-872.44923,86845.91067,-44.81933,86174.25013,-716.47987,86793.4653,-97.2647,379.17,5095.09,0.00297,0.00216,-0.99786,0.0654,-0.78183,0.62349,chop,87451.61,0.00646
